company_name,country,report_title,source_pdf_url,additional_source_urls,notes,source_type
Adyen,Netherlands,Adyen 2025 Annual Report (landing page - direct PDF not found),https://investors.adyen.com/financials/2025,,ESRS/CSRD-based reporting; GRI not explicitly mentioned in search results - likely 'unable to verify / ESRS only' outcome. No direct PDF link found.,downloadable_pdf
Akzo Nobel,Netherlands,AkzoNobel Report 2025 (landing page - direct PDF not found),https://www.akzonobel.com/en/about-us/annual-report,,"IMPORTANT: search results explicitly state AkzoNobel has NOT claimed GRI compliance since 2023, ahead of CSRD implementation - likely correct verification_status is 'unable to verify - no GRI index found.'",downloadable_pdf
UCB,Belgium,UCB Integrated Annual Report 2025 - Sustainability Statement,https://reports.ucb.com/IAR_2025_Sustainability_Statement.pdf,,"Published Feb 25, 2026. GRI presence suggested but not explicitly confirmed in search results - needs Gemini check.",downloadable_pdf
Umicore,Belgium,Umicore Annual Report 2025,https://www.ibr-ire.be/docs/default-source/bas-documents/reports/2026/umicore-ir2025-eng.pdf?sfvrsn=7f0dbdd8_2,,Hosted on the Belgian audit institute (IBR-IRE) site rather than umicore.com directly - verify it's the authentic current-year report. Historical GRI reporting (level B+) referenced but 2025 status unconfirmed.,downloadable_pdf
Ageas,Belgium,Ageas Annual Report 2025,https://downloads.ctfassets.net/o6mf177wvfka/KuRHStfskhn2PLR18lgoi/efc6b1dcba3a29dab7da646009b0a2b1/Ageas-AR-ENG-FULL-25.pdf,,STRONG candidate: search results confirm data is populated per 'GRI Universal Standards 2021' with a GRI content index in Section E (Other Information).,downloadable_pdf
Verbund,Austria,VERBUND Integrated Annual Report 2025,https://www.verbund.com/media/iahjmosx/verbund-integrated-annual-report-2025-englisch-final.pdf,,"Compiles NaDiVeG (Austrian transposition of EU non-financial reporting directive) disclosures, moving toward CSRD/ESRS 'beyond traditional GRI frameworks' per search summary - likely limited or no explicit GRI index.",downloadable_pdf
Voestalpine,Austria,voestalpine AG Annual Report 2025/26,https://www.voestalpine.com/group/static/sites/group/.downloads/en/publications-2025-26/2025-26-annual-report.pdf,,"NOTE: voestalpine's fiscal year runs April-March, so '2025/26' covers April 2025-March 2026, not calendar 2025. Reports under Austria's new Sustainability Reporting Act (NaBeG, effective Feb 2026) and CSRD/ESRS.",downloadable_pdf
AB Volvo Group,Sweden,Volvo Group Annual Report 2025 (incl. Sustainability Statement),https://www.volvogroup.com/content/dam/volvo-group/markets/master/news/2026/feb/Volvo-Group-Annual-Report-2025.pdf,,"Sustainability content is a CSRD/ESRS Sustainability Statement embedded within the Annual Report PDF, not a standalone GRI report.",downloadable_pdf
Volvo Cars,Sweden,Volvo Car Group Annual and Sustainability Report 2025,https://mb.cision.com/Main/20685/4317835/3969458.pdf,,"Sustainability Statement integrated in the Annual and Sustainability Report, prepared under ESRS.",downloadable_pdf
Ericsson,Sweden,"Ericsson Annual Report 2025 (incl. Sustainability Statement, pages 95-141 of Financial Report)",https://www.ericsson.com/en/investors/financial-reports-and-presentations/annual-reports,,No single direct 2025 PDF URL confirmed via search (URLs are session-tokenized); get the exact PDF from this landing page. Sustainability Statement prepared under ESRS.,webpage_landing_page
H&M Group,Sweden,H&M Group Annual and Sustainability Report 2025,https://hmgroup.com/wp-content/uploads/2026/03/HM-Group-Annual-and-sustainability-report-2025.pdf,,"Report integrates TCFD, GRI and UN Guiding Principles Reporting Index alongside CSRD/ESRS reporting.",downloadable_pdf
Atlas Copco,Sweden,Atlas Copco Group Annual Report 2025 incl. Sustainability Report and Corporate Governance Report,https://www.atlascopcogroup.com/content/dam/atlas-copco/group/documents/investors/financial-publications/english/20260320-annual-report-2025-incl-sustainability-report-and-corporate-governance-report-copy-of-the-official-ESEF-format.pdf,,,downloadable_pdf
Sandvik,Sweden,Sandvik Annual Report 2025 (incl. Sustainability Statement),https://www.annualreport.sandvik/en/2025/_assets/downloads/entire-en-svk-ar25.pdf,,Prepared under ESRS.,downloadable_pdf
Skanska,Sweden,Skanska Annual and Sustainability Report 2025,https://edit.skanska.com/siteassets/group/investors/financial-reports/annual-reports/2025/skanska-annual-and-sustainability-report-2025.pdf,,"If this direct link 404s, use the api/download redirector at skanska.com/api/download?url=... found via search, or the investor relations landing page group.skanska.com/investors.",downloadable_pdf
SEB,Sweden,SEB Annual Report 2025 (Sustainability Report and TCFD integrated),https://sebgroup.com/our-offering/reports-and-publications/annual-and-sustainability-reports,,No single direct 2025 PDF URL confirmed via search; get exact PDF from this landing page (sebgroup.com/annualreport). CSRD-aligned for 2nd consecutive year.,webpage_landing_page
Swedbank,Sweden,Swedbank Annual Report 2025 (CSRD-aligned),https://www.swedbank.com/investor-relations/reports-and-presentations/annual-reports.html,,No single direct 2025 PDF URL confirmed via search (only 2024 version found directly); get exact PDF from this landing page.,webpage_landing_page
Electrolux,Sweden,Electrolux Group Annual Report 2025 + standalone Sustainability Statement 2025,https://www.electroluxgroup.com/wp-content/uploads/sites/2/2026/02/Annual-Report-2025.pdf,https://www.electroluxgroup.com/wp-content/uploads/sites/2/2026/02/Sustainability-Statement-2025.pdf,Separate standalone Sustainability Statement PDF also published alongside the Annual Report.,downloadable_pdf
SKF,Sweden,SKF Annual and Sustainability Report 2025,https://cdn.skfmediahub.skf.com/api/public/096ee325b273e74a/pdf_preview_medium/SKF_ASR_2025_ENG_locked_pdf_preview_medium.pdf,,Extended Sustainability Report addressing CSRD requirements.,downloadable_pdf
Essity,Sweden,Essity Annual Report 2025 (incl. statutory Sustainability Report),https://assets.www.essity.com/essity/Annual-Report-2025-digital-pdf.pdf,,Sustainability Report prepared per Swedish Annual Accounts Act and ESRS.,downloadable_pdf
Alfa Laval,Sweden,Alfa Laval Annual and Sustainability Report 2025,https://www.alfalaval.nl/globalassets/documents/investors/english/annual-reports/2025/annual-and-sustainability-report-2025.pdf,,,downloadable_pdf
Assa Abloy,Sweden,ASSA ABLOY Annual Report 2025 (incl. 2nd ESRS Sustainability Statement),https://www.assaabloy.com/group/en/documents/investors/annual-reports/2025/Annual%20Report%202025.pdf,,,downloadable_pdf
Telia Company,Sweden,Telia Company Annual Report 2025,https://www.teliacompany.com/assets/u5c1v3pt22v8/6k3Bc8r3HOseJ8GuWT4DI6/a6e1ac6cd5797a156a487a83a7ceb36b/Telia_Annual_report_2025.pdf,,,downloadable_pdf
Boliden,Sweden,Boliden Annual and Sustainability Report 2025,https://investors.boliden.com/sites/boliden-ir/files/pr/202603040118-1.pdf,,,downloadable_pdf
Getinge,Sweden,Getinge Annual Report 2025 (Sustainability statement pp. 196-197),https://www.getinge.com/dam/corporate/documents/investors/annual-reports/english/getinge_annual_report_2025-115632-en.pdf,,,downloadable_pdf
Hexagon AB,Sweden,Hexagon Annual and Sustainability Report 2025,https://mb.cision.com/Main/387/4324219/3996400.pdf,,,downloadable_pdf
PKN Orlen,Poland,ORLEN Group Integrated/ESG Report 2025,https://www.orlen.pl/en/sustainability/reports-and-policies/Reports,,ESG reported per GRI Standards with external assurance (per site). No single direct 2025 PDF confirmed via search; get exact file from this reports page.,webpage_landing_page
PKO Bank Polski,Poland,PKO Bank Polski S.A. Group Director's Report for 2025 (incl. ESG),https://www.pkobp.pl/api/public/b87ee713-e22e-4067-8265-a1bc819a860a.pdf?content-disposition=filename%3DThe_PKO_Bank_Polski_S.A._Group_Director%E2%80%99s_Report_for_2025_%5B.pdf%5D.pdf,,ESG detail in Management Board Report on Activities for 2025.,downloadable_pdf
PZU,Poland,PZU Group Annual Report 2025 (incl. 2nd ESRS Sustainability Statement),https://www.pzu.com.ua/admin/upload/Management_Board_report_on_the_activity_of_the_PZU_Group_and_PZU_SA_2025.pdf,,Hosted on a PZU Ukraine subdomain; verify it's the correct group-wide 2025 report before using. Sustainability Statement per ESRS/CSRD.,downloadable_pdf
KGHM Polska Miedz,Poland,KGHM Management Board's Report on Activities 2025,https://kghm.com/sites/default/files/2026-03/MBs%20report%20on%20activities%20in%202025.pdf,,Sustainability reported per ESRS integrated with financials; also see kghm.com/en/investors/results-center/integrated-reports for prior standalone Integrated Reports.,downloadable_pdf
PGE Polska Grupa Energetyczna,Poland,PGE Group Management Board's Report / Non-Financial Statement 2025,https://www.gkpge.pl/en/content/download/1c17c9bb500a8cc7ea488bc573451f3e/file/pge_sz_2025_en.pdf?inLanguage=eng-GB&version=3&contentId=231076,,,downloadable_pdf
Santander Bank Polska,Poland,Santander Bank Polska Group Annual Report 2025 incl. Consolidated Sustainability Statement,https://www.santander.pl/en/investor-relations/financial-statement,,Reports published in XHTML/ESEF format rather than a simple PDF (see zal01_SZ_Grupa_SBP_2025_ENG.xhtml on pap-mediaroom.pl); get exact file from this landing page.,webpage_landing_page
CD Projekt,Poland,CD PROJEKT Group Management Board Report on Activities 2025 (incl. Sustainability Statement),https://www.cdprojekt.com/en/wp-content/uploads-en/2026/03/management-board-report-on-cd-projekt-group-activities-in-2025.pdf,,Additional SASB/CDP disclosures at cdprojekt.com/en/esg/download-center/.,downloadable_pdf
LPP,Poland,LPP Consolidated Annual Report 2025 (incl. sustainable development statement),https://www.lpp.com/en/investor-relations/reports/financial-reports/,,"Since 2024 reporting year, sustainability statements are part of the Consolidated Annual Report rather than a standalone PDF; get exact file from this landing page.",webpage_landing_page
Dino Polska,Poland,Dino Polska Group 2025 ESG Audit Report,https://grupadino.pl/en/financial-reports/,,2024 ESG audit report confirmed to exist at a dedicated URL; 2025 version should follow the same pattern on this financial reports page.,webpage_landing_page
Cyfrowy Polsat,Poland,Polsat Plus Group Sustainable Development Report 2025,https://grupapolsatplus.pl/en/sustainability/reports,,Prepared under CSRD/ESRS since 2024. No single direct 2025 PDF confirmed via search; get exact file from this reports page.,webpage_landing_page
Grupa Azoty,Poland,Grupa Azoty Social and Environmental Annual Report / Integrated Report,https://grupaazoty.com/en/sustainable-development/reports/reports,,Most recent confirmed via search was 2024; 2025 edition should appear on this reports page once published.,webpage_landing_page
Orange Polska,Poland,Orange Polska Integrated Report 2024 (2025 edition not yet confirmed via search),https://www.orange-ir.pl/wp-content/uploads/2025/06/OPL-integrated-report-2024_FINAL-26.06.pdf,,Most recent confirmed direct PDF is the 2024 edition; check orange-ir.pl/results-center/ for a 2025 update.,downloadable_pdf
Nokia,Finland,Nokia 2025 Sustainability Statement + Annual Report 2025 + People & Planet Impact Report 2025,https://www.nokia.com/system/files/2026-03/nokia-2025-sustainability-report.pdf,https://www.nokia.com/system/files/2026-03/nokia-annual-report-2025.pdf;https://www.nokia.com/sites/default/files/2025-09/nokia-impact-report-2025.pdf,"Three distinct 2025 PDFs confirmed: standalone Sustainability Statement, full Annual Report (incl. Form 20-F), and a separate Impact Report.",downloadable_pdf
Neste,Finland,Neste Annual Report 2025 (incl. CSRD Sustainability Statement) + Sustainability Data Package,https://www.neste.com/files/pdf/3zHO401Kf2W4YihDtm9uNK-Neste_Annual_Report_2025.pdf,https://www.neste.com/files/pdf/7spez01rONU0ftvjP9pujP-Neste_Annual_Report_2025_Sustainability_Data_Package.pdf,,downloadable_pdf
Kone Corporation,Finland,KONE Sustainability Statement 2025 (CSRD) + Annual Review 2025,https://www.kone.com/en/Images/Sustainability-Statement-2025_tcm17-141649.pdf,https://www.kone.com/en/Images/KONE_Annual%20Review_2025_tcm17-141619.pdf,KONE also historically published a separate Sustainability Supplement referencing GRI Standards - check kone.com/en/sustainability/sustainability-report/ for the current-year version.,downloadable_pdf
Fortum,Finland,Fortum Financials 2025 (incl. Sustainability Statement under CSRD),https://www.fortum.com/sites/default/files/investor-documents/Fortum-Financials2025.pdf,,,downloadable_pdf
UPM-Kymmene,Finland,UPM Annual Report 2025 (incl. GRI-referenced Sustainability Statement + IFRS S1/S2 alignment index),https://mb.cision.com/Main/23100/4315173/3963782.pdf,,Explicitly reports per GRI Standards alongside CSRD Sustainability Statement - strong candidate.,downloadable_pdf
Stora Enso,Finland,Stora Enso Annual Report 2025 (incl. CSRD-aligned Sustainability Statement),https://www.storaenso.com/-/media/documents/download-center/documents/annual-reports/2025/storaenso_annual_report_2025.pdf,,,downloadable_pdf
Wartsila,Finland,Wartsila Annual Report 2025 (Sustainability reporting per GRI Standards),https://www.wartsila.com/investors/reports-presentations/annual-report,,Explicitly states sustainability data prepared per GRI Standards. No single direct 2025 PDF URL confirmed via search; get exact file from this landing page.,webpage_landing_page
Sampo Group,Finland,Sampo Group 2025 Annual Report (ESRS-aligned sustainability disclosure) + Sustainability Factbook 2025,https://www.sampo.com/investors/annual-reporting,https://www.sampo.com/globalassets/investors/quarterly-reporting/2025/q4/sustainability-factbook-2025.pdf,Sustainability Factbook 2025 is a confirmed direct PDF; the main annual report/ESEF filing landing page did not yield one single confirmed direct PDF via search.,webpage_landing_page
Nordea Bank,Finland,Nordea Annual Report 2025 (incl. Sustainability Statement),https://www.nordea.com/en/doc/nordea-annual-report-2025.pdf,,,downloadable_pdf
Metso,Finland,Metso GRI Content Index 2025 (standalone) + Sustainability Statement 2025 + Annual Report 2025,https://www.metso.com/globalassets/investors/reports/2025/metso_gri_content_index_2025.pdf,https://www.metso.com/globalassets/investors/reports/2025/metso-sustainability-statement-2025.pdf;https://www.metso.com/globalassets/investors/reports/2025/metso-annual-report-2025.pdf,"STRONG candidate: Metso publishes an explicit standalone GRI Content Index PDF for 2025, separate from its CSRD Sustainability Statement.",downloadable_pdf
CRH,Ireland,CRH 2025 Sustainability Performance Report (21st edition),https://www.crh.com/wp-content/uploads/2026/03/crh-2025-sustainability-performance-report_final_interactive.pdf,,"CRH voluntarily adopts GRI Standards alongside TCFD; standalone sustainability report, not just embedded in Annual Report.",downloadable_pdf
Ryanair,Ireland,Ryanair Sustainability Statement 2025 (PwC limited assurance) + 2025 Annual Report,https://corporate.ryanair.com/wp-content/uploads/2025/09/Ryanair-Sustainability-Report-2025.pdf,https://investor.ryanair.com/wp-content/uploads/2025/05/Ryanair-2025-Annual-Report.pdf,,downloadable_pdf
Kerry Group,Ireland,Kerry Group Sustainability Statement 2025 (standalone) + full Annual Report 2025,https://www.kerry.com/annual-report/assets/pdfs/KGAR25_SustainabilityStatements.pdf,https://www.kerry.com/annual-report/assets/pdfs/KGAR25_FullReport.pdf,,downloadable_pdf
Smurfit Westrock,Ireland,Smurfit Westrock Sustainability Report 2025 + standalone GRI Index Supplement 2025,https://www.smurfitwestrock.com/-/m/files/publications---global/sr-2025-downloads/smurfit_westrock_sustainability_report_2025.pdf,https://www.smurfitwestrock.com/-/m/files/publications---global/sr-2025-downloads/swsr2025_gri.pdf,STRONG candidate: dedicated standalone GRI Index PDF confirmed (swsr2025_gri.pdf).,downloadable_pdf
Bank of Ireland,Ireland,Bank of Ireland Annual Report 2025 (Sustainability statement pp. 112-222),https://www.annualreports.com/Company/bank-of-ireland-group-plc,,No single confirmed direct-host PDF URL via search; use AnnualReports.com mirror or investorrelations.bankofireland.com landing page.,webpage_landing_page
AIB Group,Ireland,AIB Group Sustainability Disclosures Tables 2025 (incl. GRI Content Index) + Social Impact Report 2024-2025,https://aib.ie/content/dam/frontdoor/investorrelations/docs/resultscentre/annualreport/2025/sustainability-disclosures-tables-2025.pdf,https://www.aib.ie/content/dam/frontdoor/sustainability/impact-report-2024-2025.pdf,"STRONG candidate: dedicated GRI Content Index confirmed within the Sustainability Disclosures Tables PDF, referencing GRI Standards for the full FY2025 period.",downloadable_pdf
Kingspan Group,Ireland,Kingspan Group Annual Report & Financial Statements 2025 (incl. CSRD Sustainability Statement),https://annual-report.kingspan.com/wp-content/uploads/2026/03/KS_AR25_Web.pdf,,,downloadable_pdf
Glanbia,Ireland,Glanbia Sustainability Report (within 2025 Annual Report) + full Annual Report 2025,https://www.glanbia.com/sites/glanbia-plc/files/glanbia/investors/annual-report/2026/Sustainability-Report.pdf,https://www.glanbia.com/sites/glanbia-plc/files/glanbia/investors/annual-report/2026/Glanbia-Annual-Report-2025.pdf,Standalone 2024 Sustainability Report (with GRI Index appendix) also available; 2025 disclosures moved into the Annual Report's Sustainability-Report.pdf section.,downloadable_pdf
EDP - Energias de Portugal,Portugal,EDP Integrated Annual Report 2025,https://www.edp.com/sites/default/files/document/2025-04/210x297_RC20_EDP_EN_0.pdf,,"URL found may be a template/prior-year path; if it 404s, use edp.com/en/responsible-action/transparency-and-reports/reports landing page. Submitted to CMVM March 2026.",downloadable_pdf
Galp Energia,Portugal,Galp Integrated Management Report 2025 + standalone Sustainability Standards Report (GRI/SASB/WEF/TCFD) 2025,https://www.galp.com/corp/Portals/0/Recursos/Investidores/IMR2025/AnnualIntegratedReport2025.pdf,https://www.galp.com/corp/Portals/0/Recursos/Sustentabilidade/SharedResources/Documents/2025/Sustainability_Standards_GRI_SASB_WEF_TCFD_2025.pdf,STRONG candidate: dedicated standalone GRI-referencing Sustainability Standards Report confirmed for 2025.,downloadable_pdf
Jeronimo Martins,Portugal,Jeronimo Martins Annual Report 2025,https://reports.jeronimomartins.com/annual-report/2025/services/downloads.html,,No single direct PDF URL confirmed via search; get exact file from this downloads page.,webpage_landing_page
Sonae,Portugal,Sonae Integrated Annual Report 2025 + standalone Sustainability Statement chapter,https://www.sonae.pt/fotos/ag/sonae_annual_report_2025_166803663469cd5fe84d351.pdf,https://www.sonae.pt/fotos/dados_fin/ar25_en_chap_4_sustainability_statement_10473420916a228e7464070.pdf,"Sustainability Statement is Chapter 4, also available as a standalone extracted PDF.",downloadable_pdf
Millennium bcp,Portugal,Millennium bcp Annual Report 2025 (Sustainability Master Plan),https://ind.millenniumbcp.pt/en/Institucional/investidores/Pages/RelatorioContas.aspx,,No single direct 2025 PDF URL confirmed via search; get exact file from this landing page.,webpage_landing_page
CTT Correios de Portugal,Portugal,CTT Annual Report 2025 / Capital Markets Day 2025 materials,https://www.ctt.pt,,No single direct 2025 annual/sustainability report PDF confirmed via search; check investor relations section of ctt.pt for the exact file.,webpage_landing_page
REN - Redes Energeticas Nacionais,Portugal,REN Green Finance Report 2025 (full Annual/Sustainability Report PDF not separately confirmed),https://www.ren.pt/media/nespxqet/green-finance-report-2025-ren.pdf,,This confirmed PDF covers environmental/green-finance commitments specifically; for the broader Annual Report check ren.pt/en-gb landing page.,downloadable_pdf
Navigator Company,Portugal,The Navigator Company Annual Report 2025 (incl. sustainability),https://thenavigatorcompany.com/en/sustainability/annual-report/,,"Caution: a 'Sustainability Report 2025' PDF surfaced in search (s202.q4cdn.com/342904853/...) appears to belong to Navigator Gas/Navigator Holdings, a different shipping company - NOT Navigator Company Portugal (thenavigatorcompany.com). Use this landing page and verify before pulling any PDF.",webpage_landing_page
HELLENiQ ENERGY,Greece,HELLENiQ ENERGY Sustainability Statement 2025 (2nd year under CSRD) + Annual Financial Report 2025,https://www.helleniqenergy.com/sites/default/files/2026-05/he_sustainability-report_en.pdf,https://www.helleniqenergy.com/sites/default/files/2026-02/helleniq-energy_2025-annual-financial-report-en.pdf,,downloadable_pdf
OTE - Hellenic Telecommunications,Greece,OTE Group 2025 Fourth Quarter and Full Year Results (financial; standalone sustainability PDF not confirmed),https://athens.euronext.com/sites/default/files/hermes_3/2026-02/en/582a4043-e3f7-4e35-aa40-43e3f73e354d/99_1001_2026_English_2.pdf,,Only financial-results PDF confirmed via search; sustainability content mirrors parent Deutsche Telekom's priorities. Check ote.gr or telekom.com/en/corporate-responsibility for a dedicated sustainability statement.,downloadable_pdf
Public Power Corporation (PPC),Greece,PPC Group Annual Report 2025 + Annual Financial Report 2025,https://www.ppcgroup.com/media/lbtnw42q/annual-report-2025.pdf,https://www.ppcgroup.com/media/sjqfqosg/annual-financial-report-2025.pdf,First standalone ESRS/CSRD-aligned Sustainability Report was published for FY2024 (March 2025); check ppcgroup.com/en/sustainable-development/sustainability-reports for a FY2025 update.,downloadable_pdf
Piraeus Financial Holdings,Greece,Piraeus Group Sustainability Statement 2025 (standalone) + Sustainability Blueprint Oct 2025,https://www.piraeusgroup.gr/-/jssmedia/Com/2025/Files/Investors/Financials/Annual-Reports/Piraeus_Group_Sustainability_Statement_2025.pdf,https://www.piraeusholdings.gr/-/jssmedia/Project/Piraeus/PiraeusBank/shared/Files/Holdings/enhmerwsh-ependytwn/sustainability-blueprint/2025/PB_Blueprint_311025.pdf,"STRONG candidate: dedicated standalone Sustainability Statement 2025 PDF confirmed, now consolidated at Group level.",downloadable_pdf
National Bank of Greece,Greece,NBG Group & Bank Annual Financial Report 2025 (incl. ESG/sustainability disclosures),https://www.nbg.gr/-/jssmedia/Files/Group/enhmerwsh-ependutwn/Annual_Financial_Reports/Annual-Financial-Report-2025-EN.pdf,,,downloadable_pdf
Eurobank Ergasias,Greece,Eurobank Annual Financial Report 2025 (Sustainability Statement) + prior-year Annual Report 2024 Business & Sustainability (GRI Standards + AA1000),https://www.eurobank.gr/-/media/eurobank/omilos/enimerosi-ependuton/enimerosi-metoxon-eurobank/oikonomika-apotelesmata/2026/fy-2025/en-annual-report-eurobank-2025.pdf,https://www.eurobank.gr/-/media/holding/omilos/annual-reports/etisios-apologismos-2024/annual-report-2024.pdf,The 2024 edition explicitly follows GRI Standards + AA1000 AccountAbility Principles; confirm whether the 2025 edition retains explicit GRI referencing alongside ESRS.,downloadable_pdf
Motor Oil Hellas,Greece,Motor Oil Hellas Full Year Financial Report 2025 (incl. sustainability per Article 154A) + ATHEX ESG Index FY2024,https://www.moh.gr/wp-content/uploads/2026/03/Full-Year-Financial-Report-2025-2.pdf,https://www.moh.gr/wp-content/uploads/2025/10/Athex-ESG-Index-Final-30_10_2025.pdf,A standalone 'Corporate Sustainability Report' existed for 2023; a 2025 standalone edition was not separately confirmed via search - the FY2025 financial report is the best current source.,downloadable_pdf
CEZ Group,Czech Republic,CEZ Group 2025 Annual Financial Report (incl. ESRS/CSRD Sustainability Report),https://www.cez.cz/webpublic/file/edee/ospol/fileexport/investori/vz-2025/cez-group-annual-financial-report-2025.pdf,,,downloadable_pdf
Komercni banka,Czech Republic,Komercni banka Annual Financial Report 2025 (Sustainability statement integrated since 2024),https://www.kb.cz/getmedia/d2c6493b-5685-4380-b5b3-d21b575c734e/AR25_KB_EN.pdf,,,downloadable_pdf
MONETA Money Bank,Czech Republic,MONETA Money Bank Annual Financial Report 2025 + 'Sustainability at MONETA' report,http://carbonaccountingfinancials.com/files/institutions_downloads/mmb-annual-financial-report-2025-en.pdf,,Direct PDF is hosted on a third-party mirror (carbonaccountingfinancials.com); primary source is investors.moneta.cz/corporate-documents - verify there if this link is stale.,downloadable_pdf
Skoda Auto,Czech Republic,"Skoda Auto Annual Report 2025 (1st year incl. Sustainability Statement, GRI-aligned since 2007)",https://reporting.skoda-auto.com/sustainability-reports,,No single direct 2025 PDF URL confirmed via search; get exact file from this reporting microsite. Received ESG Transparency Award for 2024 report.,webpage_landing_page
Kofola CeskoSlovensko,Czech Republic,Kofola CeskoSlovensko Consolidated and Standalone Annual Report 2025 (incl. EY-assured ESRS Sustainability Statement),https://investor.kofola.cz/en/investor-2/reports-and-presentations/financial-reports,,No single direct 2025 PDF URL confirmed via search; get exact file from this landing page.,webpage_landing_page
Ceska sporitelna,Czech Republic,Ceska sporitelna Annual Report 2024 (Consolidated Sustainability Statement pp. 395-625); 2025 edition not yet confirmed via search,https://www.csas.cz/banka/content/inet/internet/en/annual_report_2024.pdf,,Most recent directly-confirmed PDF is the 2024 edition; check csas.cz/en/about-us/esg for a 2025 update.,downloadable_pdf
OMV Petrom,Romania,OMV Petrom Group Annual Report 2025 (incl. Sustainability Statement),https://www.omvpetrom.com/downloads/2026/03/e0251a63-1730-6394-65f3-2b7e7f0bb721/10%20Annual%20Report%20OMV%20Petrom%20Group%202025.pdf,,"Sustainability info consolidated into Annual Report since 2024, prepared per GRI Standards historically then transitioned to ESRS.",downloadable_pdf
Banca Transilvania,Romania,Banca Transilvania Financial Group Sustainability Report 2025 (2nd year under CSRD/ESRS) + Sustainability Statement appendix,https://www.bancatransilvania.ro/files/app/media/Investor-Relations/Environmental-Social-Governance/Reports/2025/Sustainability-Report.pdf,https://www.bancatransilvania.ro/files/app/media/Investor-Relations/General-Shareholders-Meeting/2026/Consolidated-Separate-Financial-Statements-December-31-2025/Appendix-1-sustainability-statement.pdf,STRONG candidate: dedicated standalone Sustainability Report 2025 PDF confirmed.,downloadable_pdf
Electrica,Romania,Electrica Group Directors' Report for 2025 (incl. sustainability) + Sustainability Audit Report 2025,https://www.electrica.ro/wp-content/uploads/2026/04/ELSA_EN_AGOA_OGMS_3.3_2025_Directors_Report_IFRS_searchable_27Mar2026.pdf,https://www.electrica.ro/wp-content/uploads/2026/03/ELSA_EN_AGOA_OGMS_2.6_2025_Sustainability_Audit_Report_27Mar2026.pdf.pdf,New Sustainability Strategy 2025-2030 approved Dec 2024; externally audited Sustainability Audit Report confirmed for 2025.,downloadable_pdf
Romgaz,Romania,"Romgaz Group Consolidated Sustainability Statement (most recent confirmed: 2024, per EU Directive 2013/34 and ESRS)",https://www.romgaz.ro/en/rapoarte-de-sustenabilitate,,"2025 edition not yet published/confirmed via search (as of this research, mid-2026); check this reports page for the update. Also see Consolidated Board of Directors' Report 2025 at romgaz.ro/sites/default/files/2026-03/Annual%20Report%202025_1.pdf for financial-report-embedded content.",webpage_landing_page
BRD - Groupe Societe Generale,Romania,BRD Groupe Societe Generale Board of Directors' Annual Report (sustainability content within Board reports),https://www.brd.ro/en/about-brd/investors-and-shareholders/financial-information/financial-results,,No standalone 2025 sustainability report PDF confirmed via search (only 2023/2024 Board of Directors' Reports found directly); get exact 2025 file from this landing page.,webpage_landing_page
MOL Group,Hungary,MOL Group Integrated Annual Report 2025 (Sustainability Report integrated; 2024 edition ESRS-audited),https://molgroup.info/storage/documents/publications/annual_reports/2025/mol-2025-integrated-annual-report-eng.pdf,,,downloadable_pdf
OTP Bank,Hungary,"OTP Bank Plc. Integrated Annual Report 2025 (incl. Consolidated Sustainability Statement, GRI-referenced)",https://www.otpgroup.info/static/sw/file/260417_Integrated_report_e_final_064.pdf,,OTP Group's Sustainability Report explicitly complies with GRI Standards alongside ESRS - good candidate.,downloadable_pdf
Gedeon Richter,Hungary,Gedeon Richter Annual Integrated Report 2025 (non-official draft; incl. CSRD sustainability report),https://www.gedeonrichter.com/-/media/sites/hq/documents/sustainability/en/annual_report_2025_non_official_draft.pdf,,Marked 'non-official draft' in the filename - check gedeonrichter.com/en/sustainability for the finalized version once available.,downloadable_pdf
Magyar Telekom,Hungary,"Magyar Telekom Consolidated Sustainability Statement 2025 (integrated with Financial Report, ESRS-aligned, Deloitte limited assurance)",https://www.telekom.hu/rolunk/fenntarthatosag/fenntarthatosagi-jelentesek,,No single direct 2025 PDF URL confirmed via search; get exact file from this reports page (Hungarian: Fenntarthatósági Jelentések).,webpage_landing_page
Wizz Air,Hungary,"Wizz Air Holdings Annual Report and Accounts F25 (financial year ended 31 March 2025, incl. sustainability)",https://www.wizzair.com/cms/api/docs/default-source/downloadable-documents/corporate-website-transfer-documents/annual-reports/wizz-air-holdings-plc---annual-report-and-accounts-f25.pdf,,"A separate standalone 'Annual Sustainability Report' PDF exists for F24 (annual-sustainability-report-f24.pdf); an F25-labeled standalone edition was not directly confirmed via search, likely folded into the Annual Report and Accounts.",downloadable_pdf
ArcelorMittal,Luxembourg,"ArcelorMittal 2025 Sustainability Report: Safer, smarter growth",https://corporate.arcelormittal.com/sustainability/2025-sustainability-report,,"Standalone annual sustainability report (this is their long-running dedicated report series); no single direct PDF URL confirmed via search, get exact file from this landing page.",webpage_landing_page
RTL Group,Luxembourg,"RTL Group first CSRD-compliant sustainability report (published April 2025, covering FY2024)",https://www.rtl.com,,No direct PDF URL confirmed via search; check RTL Group's investor relations site for the exact file.,webpage_landing_page
